table_name,key,db
CKB_FLR_FIXTURE_PRE,CKB_DB_FLR_FIXTURE_KEY|CKB_DB_FLOOR_PLAN_KEY,edw_prd
CKB_FLR_FLOORPLAN,CKB_DB_FLOOR_PLAN_KEY,edw_prd
CKB_FLR_FLOORPLAN_PRE,CKB_DB_FLOOR_PLAN_KEY,edw_prd
CKB_FLR_PERFORMANCE,CKB_DB_FLOOR_PERFORMANCE_KEY,edw_prd
CKB_FLR_PERFORMANCE_PRE,CKB_DB_FLOOR_PLAN_KEY|CKB_DB_PLANOGRAM_KEY|CKB_DB_FLOOR_PERFORMANCE_KEY,edw_prd
CKB_FLR_SECTION,CKB_DB_FLOOR_SECTION_KEY|CKB_DB_FLOOR_PLAN_KEY,edw_prd
CKB_FLR_SECTION_PRE,CKB_DB_FLOOR_SECTION_KEY|CKB_DB_FLOOR_PLAN_KEY,edw_prd
CKB_FP_POG_PRE,FLOORPLAN_DBKEY|POG_DBKEY,edw_prd
CKB_PLANNER_DETAIL_HIST,SNAPSHOT_DT|LOCATION_ID|POG_DBKEY|POG_VERSION_KEY|PRODUCT_ID|EFF_START_DT,edw_prd
CKB_POG_SKU_PRE,POG_DBKEY|SKU_NBR,edw_prd
CKB_SPC_FIXTURE,CKB_DB_SPC_FIXTURE_KEY|CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_FIXTURE_PRE,CKB_DB_SPC_FIXTURE_KEY|CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_PERFORMANCE,CKB_DB_PLANOGRAM_KEY|CKB_DB_PRODUCT_KEY|CKB_DB_PERFORMANCE_KEY,edw_prd
CKB_SPC_PERFORMANCE_PRE,CKB_DB_PLANOGRAM_KEY|CKB_DB_PRODUCT_KEY|CKB_DB_PERFORMANCE_KEY,edw_prd
CKB_SPC_PLANOGRAM,CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_PLANOGRAM_PRE,CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_POSITION,CKB_DB_POSITION_KEY|CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_POSITION_PRE,CKB_DB_POSITION_KEY|CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_PRODUCT,CKB_DB_PRODUCT_KEY,edw_prd
CKB_SPC_PRODUCT_PRE,CKB_DB_PRODUCT_KEY,edw_prd
CKB_SPC_SEGMENT,CKB_DB_SPC_SEGMENT_KEY|CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_SPC_SEGMENT_PRE,CKB_DB_SPC_SEGMENT_KEY|CKB_DB_PLANOGRAM_KEY,edw_prd
CKB_STR_STORE,CKB_DB_STORE_KEY,edw_prd
CKB_STR_STORE_FLOORPLAN,CKB_DB_STORE_FLOOR_PLAN_KEY,edw_prd
CKB_STR_STORE_FLOORPLAN_PRE,DBKEY,edw_prd
CKB_STR_STORE_PRE,DBKEY,edw_prd
CLEARANCE_METHOD,CLEARANCE_METHOD_ID,edw_prd
CLEARANCE_TYPE,CLEARANCE_TYPE_ID,edw_prd
CMA_ADOBE_APP_DOWNLOAD,DAY_DT|CMA_PETM_APP_STORE_ID,edw_prd
CMA_ADOBE_CUSTOMER,CMA_ADOBE_JR_UUID,edw_prd
CMA_ADOBE_ORDER_TXN,DAY_DT|CMA_ADOBE_ORDER_ID|CMA_ADOBE_SERVICE_TYPE_BOOKED,edw_prd
CMA_ADOBE_ORDER_TXN_PRE,DAY_DT|ORDER_ID|SERVICE_TYPE_BOOKED,edw_prd
CMA_APP_STORE,CMA_APP_STORE_ID,edw_prd
CMA_ETL_AUDIT_TBL,MAPPING_NAME|SESSION_NAME|WORKFLOW_NAME,edw_prd
CMA_PETM_ADOBE_APP_ID,CMA_PETM_APP_STORE_ID,edw_prd
CO_DEPOSIT,SALES_DT|SITE_NBR|COUNTRY_CD|DEPOSIT_TYPE_CD|GL_ACCT|TENDER_TYPE_ID|DEPOSIT_SLIP_NBR|DEPOSIT_BAG_NBR|SEQ_NBR,edw_prd
CO_DEPOSIT_PRE,SALES_DT|SITE_NBR|COUNTRY_CD|DEPOSIT_TYPE_CD|GL_ACCT|TENDER_TYPE_ID|DEPOSIT_SLIP_NBR|DEPOSIT_BAG_NBR|SEQ_NBR,edw_prd
CO_HEADER,SALES_DT|SITE_NBR,edw_prd
CO_HEADER_PRE,SALES_DT|SITE_NBR,edw_prd
CO_TENDER_TOTAL,SALES_DT|SITE_NBR|COUNTRY_CD|TOTAL_TYPE_CD|TENDER_TYPE_ID,edw_prd
CO_TENDER_TOTAL_PRE,SALES_DT|SITE_NBR|COUNTRY_CD|TOTAL_TYPE_CD|TENDER_TYPE_ID,edw_prd
CO_VARIANCE,SALES_DT|SITE_NBR|COUNTRY_CD|VARIANCE_TYPE_CD|TENDER_TYPE_ID|CASHIER_NBR,edw_prd
CO_VARIANCE_PRE,SALES_DT|SITE_NBR|COUNTRY_CD|VARIANCE_TYPE_CD|TENDER_TYPE_ID|CASHIER_NBR,edw_prd
COMP_FLAG_LKUP,COMP_CURR_FLAG,edw_prd
COMPANY,COMPANY_ID,edw_prd
COUNTRY,COUNTRY_CD,edw_prd
COUPON_TYPE,COUPON_TYPE_ID,edw_prd
CPH_CUSTOMER_DELETE_PRE,CUSTOMER_EID,edw_prd
CPH_CUSTOMER_XREF_PRE,CUSTOMER_EID|CUSTOMER_SOURCE_CD|CUSTOMER_SOURCE_ID,edw_prd
CR_CUST_ACCT_SKEY,CUST_ACCT_ID|CUST_ACCT_TYPE_CD|CUST_ACCT_EFF_DT,edw_prd
CR_CUST_ACCT_TYPE,CUST_ACCT_TYPE_CD,edw_prd
CURRENCY,CURRENCY_ID|DATE_RATE_START|CURRENCY_TYPE|CURRENCY_NBR,edw_prd
CURRENCY_DAY,DAY_DT,edw_prd
CURRENCY_TYPE_LKUP,CURRENCY_TYPE_ID,edw_prd
CUST_MTH_NBR,FISCAL_MO|MTH_NBR,edw_prd
CUST_MTH_NEW_PETM_RAW,CUSTOMER_EID|FISCAL_MO|TY_LY_FLAG,edw_prd
CUST_MTH_RAW,CUSTOMER_EID|FISCAL_MO|TY_LY_FLAG|COMP_FLAG|PRODUCT_ID|STORE_GROUP_ID|STORE_GROUP_SHOPPED_IND,edw_prd
CUSTOM_GROUP_LKUP,CUSTOM_GROUP_ID,edw_prd
CUSTOMER_PO_NAME,CUST_PO_NAME,edw_prd
CUSTOMER_SRC,CUSTOMER_SRC_ID,edw_prd
CYR_LYR_WEEKS,LYR_WEEK_DT,edw_prd
DATE_TYPE_DAY,DATE_TYPE_ID|DAY_DT,edw_prd
DATE_TYPE_MTH_LKUP,DATE_TYPE_ID,edw_prd
DATE_TYPE_WEEK,DATE_TYPE_ID|WEEK_DT,edw_prd
DATE_TYPE_WEEK_LKUP,DATE_TYPE_ID,edw_prd
DAY_LIGHT_SAVING_DATE,DAY_LIGHT_SAVING_START_DT|DAY_LIGHT_SAVING_END_DT,edw_prd
DAYS,DAY_DT,edw_prd
DAYS_TY_LY,DAY_DT|TRANS_DAY_DT,edw_prd
DC_DAY_PRE,DAY_DT|LOCATION_ID|VENDOR_ID|PRODUCT_ID,edw_prd
DC_ENGAGE_JOB_CODE,JOB_CODE,edw_prd
DC_FCST_DAY,LOCATION_ID|VENDOR_ID|PRODUCT_ID,edw_prd
DD_MARKETPLACE_COMMISSION_RULE,DASHPASS_ORDER_FLAG|EFF_START_DT,edw_prd
DD_MARKETPLACE_DEMAND_SKU,DD_DELIVERY_UUID|LOCATION_ID|ITEM_MERCHANT_SUPPLIED_ID,edw_prd
DD_MARKETPLACE_DEMAND_SKU_PRE,DD_DELIVERY_UUID|MERCHANT_STORE_ID|ITEM_MERCHANT_SUPPLIED_ID,edw_prd
DD_MARKETPLACE_INVOICE_HIST,TXN_DT|DD_DELIVERY_UUID,edw_prd
DD_MARKETPLACE_MTHLY_INVOICE,TXN_DT|DD_DELIVERY_UUID,edw_prd
DD_MARKETPLACE_SETTLED_TXN,TXN_DT|LOCATION_ID|DD_DELIVERY_UUID|APPROVAL_CD,edw_prd
DD_MARKETPLACE_SKU_EXCL,SKU_NBR,edw_prd
DD_TXN_STATUS,DAY_DT|SALES_INSTANCE_ID|LOCATION_ID,edw_prd
DEMAND_DAY,PRODUCT_ID|LOCATION_ID,edw_prd
DEMAND_DAY_FULL_DATA,PRODUCT_ID|LOCATION_ID,edw_prd
DEMAND_MVMT_SALES_PRE,PRODUCT_ID|LOCATION_ID,edw_prd
DEMAND_NEXT_PO_PRE,PRODUCT_ID|LOCATION_ID,edw_prd
DIGITAL_CHANNEL_GROUP,ORDER_CREATION_CHANNEL|ORDER_FULFILLMENT_CHANNEL|ORDER_LN_SCHED_DELIVERY_FLAG|ORDER_LN_SUBSCRIPTION_ORDER_FLAG,edw_prd
DIGITAL_FORECAST_DAY,DAY_DT|DIGITAL_CHANNEL,edw_prd
DIGITAL_FORECAST_WEEK,FISCAL_YR|FISCAL_WK|DIGITAL_CHANNEL,edw_prd
DIGITAL_INV_PROTECTION_LEVEL,LOCATION_ID|PRODUCT_ID,edw_prd
DIGITAL_PLAN_DAY,DAY_DT|DIGITAL_CHANNEL,edw_prd
DIGITAL_PLAN_FCAST_DEPT_WK,FISCAL_WK|WEEK_DT|SAP_DEPT_ID,edw_prd
DIGITAL_PLAN_FCAST_DEPT_WK_PRE,FISCAL_WK|SAP_DEPT_ID,edw_prd
DIGITAL_PLAN_FORECAST_DOW_REF,FISCAL_YR|DIGITAL_CHANNEL,edw_prd
DIGITAL_PLAN_WEEK,FISCAL_YR|FISCAL_WK|DIGITAL_CHANNEL,edw_prd
DIGITAL_SALES_PLAN_DAY,DAY_DT|ORDER_CHANNEL|DIGITAL_PLAN_GROUP|COUNTRY_CD,edw_prd
DISCOUNT_TYPE,DISCOUNT_TYPE_ID,edw_prd
DISCOUNTS_DAY_STORE,DAY_DT|DISCOUNT_TYPE_ID|LOCATION_ID,edw_prd
DISTRICT,DISTRICT_ID,edw_prd
DM_CA_CUST_LIST,CUSTOMER_GID,edw_prd
DM_CA_CUST_LIST_HEADER,CA_CUST_LIST,edw_prd
DM_CA_TXN_LIST,SALES_INSTANCE_ID|CA_TXN_LIST,edw_prd
DM_CA_TXN_LIST_HEADER,CA_TXN_LIST,edw_prd
DM_DEPT_SEGMENTS,SAP_DEPT_ID,edw_prd
DOG_QUESTION,DOG_QUESTION_ID,edw_prd
DOG_QUESTION_CNTRL_TBL,DOG_QUESTION_ID|DOG_SOURCE_QUESTION_ID,edw_prd
DOG_SURVEY_RESPONSE,DAY_DT|DOG_QUESTION_ID|DOG_SURVEY_RESPONSE_ID,edw_prd
DP_ACCURACY_DAY,DAY_DT|LOCATION_ID|PRODUCT_ID|SOURCE_VENDOR_ID,edw_prd
DP_ACTIVITY_CLASS,ACTIVITY_CLASS_CD,edw_prd
DP_DEMAND_DAY,DAY_DT|LOCATION_ID|PRODUCT_ID|FROM_LOCATION_ID,edw_prd
DP_DEMAND_PRO,PRODUCT_ID|LOCATION_ID,edw_prd
DP_DEMAND_PRO_M1,PRODUCT_ID|LOCATION_ID,edw_prd
DP_DEMAND_PRO_M2,PRODUCT_ID|LOCATION_ID,edw_prd
DP_DEMAND_SKU_HOLD,STORE_NBR|REPLENISHMENT_POINT|SKU_NBR|VENDOR_LINE_CD|SEQUENCE_NBR|USER_KEY,edw_prd
DP_FORECAST_WEEK_HIST,SNAPSHOT_DT|WEEK_DT|LOCATION_ID|PRODUCT_ID|FROM_LOCATION_ID,edw_prd
DP_OP_DAY,DAY_DT|PRODUCT_ID|LOCATION_ID|FROM_LOCATION_ID|SOURCE_VENDOR_ID,edw_prd
DP_OP_DC_WEEK,WEEK_DT|PRODUCT_ID|SOURCE_VENDOR_ID|FROM_LOCATION_ID,edw_prd
DP_OP_STORE_DAY,DAY_DT|PRODUCT_ID|SOURCE_VENDOR_ID|LOCATION_ID|FROM_LOCATION_ID,edw_prd
DP_OP_STORE_WEEK,WEEK_DT|PRODUCT_ID|SOURCE_VENDOR_ID|LOCATION_ID|FROM_LOCATION_ID,edw_prd
DP_OP_WEEK,WEEK_DT|PRODUCT_ID|LOCATION_ID|FROM_LOCATION_ID|SOURCE_VENDOR_ID,edw_prd
DP_ORDER_PROJ_DAY,DAY_DT|PRODUCT_ID|LOCATION_ID|FROM_LOCATION_ID|SOURCE_VENDOR_ID,edw_prd
DP_ORDER_PROJECTION_DAY_HIST,SNAPSHOT_DT|DAY_DT|LOCATION_ID|PRODUCT_ID|FROM_LOCATION_ID,edw_prd
DP_ORDER_PROJECTION_WEEK_HIST,SNAPSHOT_DT|WEEK_DT|LOCATION_ID|PRODUCT_ID|FROM_LOCATION_ID,edw_prd
DP_ORDER_PROJW2_PRE,STORE_NBR|SKU_NBR,edw_prd
DP_ORDER_STAGE_PRE,DAY_DT|PRODUCT_ID|LOCATION_ID,edw_prd
DP_PO_DETAIL,PO_NBR|PO_ORDER_DT|PRODUCT_ID,edw_prd
DP_PO_HEADER,PO_NBR|PO_ORDER_DT,edw_prd
DP_PRODUCT_LOCATION_SETTINGS_HIST,SNAPSHOT_DT|LOCATION_ID|PRODUCT_ID|SOURCE_VENDOR_ID,edw_prd
DP_PURCH_GROUP,DP_PURCH_GROUP_ID,edw_prd
DP_SEASON_PRO,SEA_PRO_TYPE_CD|SEA_PRO_ID,edw_prd
DP_SEASON_PRO_CAL,SEA_PRO_TYPE_CD|SEA_PRO_ID|CAL_WK_NBR,edw_prd
DP_SKU_LINK,PRODUCT_ID|LOCATION_ID|SKU_LINK_TYPE_CD|SKU_LINK_EFF_DT|LINK_PRODUCT_ID|LINK_LOCATION_ID,edw_prd
DP_SKU_LINK_PRE,SKU_LINK_TYPE_CD|FROM_STORE_NBR|FROM_SKU_NBR|TO_STORE_NBR|TO_SKU_NBR|SKU_LINK_EFF_DT,edw_prd
DR_ORDER_SHIPPING,ORDER_CREATE_DT|ORDER_NBR|SHIPPING_TRACKING_NBR,edw_prd
DSR_REQUEST_NZ,DSR_REQUEST_ID|DSR_REQUEST_TSTMP,edw_prd
DT_CARRIER_GROUP,TMS_CARRIER_ID,edw_prd
DT_DELAY_REASON,DELAY_REASON_GID|DT_CATEGORY_ID,edw_prd
DT_IB_DELV_ORIG,IB_DELV_ID|IB_PO_ID,edw_prd
DT_IB_PO_SKU_FILL_RATE_ORIG,IB_DELV_ID|IB_PO_ID|SAP_PO_ID|PO_TYPE_ID|PRODUCT_ID,edw_prd
DW_BATCH_STATUS,BATCH_NAME,edw_prd
DW_LOCATION_LOG,BUSINESS_AREA_ID|DAY_DT|LOCATION_ID,edw_prd
E_DEPT,WHSE|DEPT_ID,edw_prd
E_EMP_DTL,WHSE|EMP_ID|EFF_DATE_TIME,edw_prd
E_EVNT_SMRY_DTL,CREATE_DATE_TIME|WHSE|ELS_TRAN_ID|EVNT_ADJ_CODE,edw_prd
E_EVNT_SMRY_DTL_PRE,CREATE_DATE_TIME|WHSE|ELS_TRAN_ID|EVNT_ADJ_CODE,edw_prd
E_EVNT_SMRY_HDR_PRE,CREATE_DATE_TIME|WHSE|ELS_TRAN_ID,edw_prd
E_GIFT_CERT_SLS_PRE,TXN_TSTMP|TXN_KEY_GID|ITEM_SEQ_NBR,edw_prd
E_GIFT_CERT_SMRY,E_GIFT_CERT_NBR,edw_prd
E_GIFT_CERT_TXN,DAY_DT|E_GIFT_CERT_NBR|LOCATION_ID|SALES_INSTANCE_ID,edw_prd
EARNINGS_ID,EARN_ID,edw_prd
EDI_830_DETAIL,SCHED_DAY_DT|VENDOR_ID|VARIANT_ID|SKU_NBR|EDI_830_STORE_NBR,edw_prd
EDI_830_DETAIL_HIST,SCHED_DAY_DT|VENDOR_ID|VARIANT_ID|SKU_NBR|EDI_830_STORE_NBR,edw_prd
EDI_830_DRIVER_PRE,FC_WEEK_DT|PRODUCT_ID|VENDOR_ID|VARIANT_ID,edw_prd
EDI_830_DTL_PRE,VENDOR_ID|VARIANT_ID|SKU_NBR|EDI_830_STORE_NBR,edw_prd
EDI_830_OP_DETAIL,SCHED_DAY_DT|VENDOR_ID|VARIANT_ID|SKU_NBR|EDI_830_STORE_NBR,edw_prd
EDI_830_OP_DTL_HIST,SCHED_DAY_DT|VENDOR_ID|VARIANT_ID|SKU_NBR|EDI_830_STORE_NBR,edw_prd
EDI_830_OP_DTL_PRE,VENDOR_ID|VARIANT_ID|SKU_NBR|EDI_830_STORE_NBR,edw_prd
EDI_830_SKU_DETAIL,SCHED_DAY_DT|VENDOR_ID|VARIANT_ID|SKU_NBR,edw_prd
EDI_830_SKU_DTL_HIST,SCHED_DAY_DT|VENDOR_ID|VARIANT_ID|SKU_NBR,edw_prd
EDI_830_SKU_DTL_PRE,VENDOR_ID|VARIANT_ID|SKU_NBR,edw_prd
EDI_830_VARIANT,VARIANT_ID,edw_prd
EDI_830_VENDORS,VARIANT_ID|VENDOR_ID,edw_prd
EDI_852_DET_PRE,VENDOR_ID|VARIANT_TYPE_ID|SKU_NBR|EDI_852_STORE_NBR,edw_prd
EDI_852_INVDTL_PRE,LOCATION_ID|SKU_NBR|VENDOR_ID|VARIANT_TYPE_ID,edw_prd
EDI_852_INVSLS_PRE,LOCATION_ID|SKU_NBR|VENDOR_ID|VARIANT_TYPE_ID,edw_prd
EDI_852_SCHED_DAY,SCHED_DAY_ID,edw_prd
EDI_852_SKU_DET_PRE,VENDOR_ID|VARIANT_TYPE_ID|SKU_NBR,edw_prd
EDI_852_SLSDTL_PRE,LOCATION_ID|SKU_NBR|VENDOR_ID|VARIANT_TYPE_ID,edw_prd
EDI_852_SPDTL_PRE,SKU_NBR|STORE_NBR|VENDOR_ID|VARIANT_TYPE_ID,edw_prd
EDI_852_SSVDTL_PRE,VENDOR_ID|VARIANT_TYPE_ID|SKU_NBR|STORE_NBR,edw_prd
EDI_852_VARIANT,VARIANT_ID,edw_prd
EDI_852_VARIANT_TYPE,VARIANT_TYPE_ID,edw_prd
EDI_852_VEND_SCHED_PRE,INV_DAY_DT|SALES_DT|PRODUCT_ID|VENDOR_ID|VARIANT_TYPE_ID,edw_prd
EDI_852_VENDORS,VARIANT_ID|VENDOR_ID,edw_prd
EDU_ASSESSMENTS,ASSESSMENT_MID|ASSESSMENT_LID,edw_prd
EDU_ASSESSMENTS_CONS,ASSESSMENT_MID|ASSESSMENT_LID,edw_prd
EDU_CERT_SITE_DAILY,DAY_DT|LOCATION_ID|ASSESSMENT_MID|ASSESSMENT_LID,edw_prd
EDU_CERT_SUMMARY,DAY_DT|EMPLOYEE_ID|MISSED_ASSESS_MID|MISSED_ASSESS_LID,edw_prd
EDU_CERT_SUMMARY_CONS,DAY_DT|EMPLOYEE_ID|MISSED_ASSESS_MID|MISSED_ASSESS_LID,edw_prd
EDU_GS_EXAM_BY_JOB_CODE,ASSESSMENT_MID|ASSESSMENT_LID|JOB_CODE,edw_prd
EDU_RESULT,RESULT_ID|TEST_TAKEN_DT,edw_prd
EDU_RESULT_CONS,RESULT_ID|TEST_TAKEN_DT,edw_prd
EDU_SKILLSOFT_LEARNING_EXEMPTIONS,SNAPSHOT_DT|EMPLOYEE_ID|LEARNING_ID,edw_prd
EM_ACTIVITY,EM_ACTIVITY_ID,edw_prd
EM_ACTIVITY_PRE,EM_ACTIVITY_ID,edw_prd
EM_ALLOCATION_SHIPPER_RPT,EM_STORE_ID|EM_ARTICLE_ID|COMPONENT_ARTICLE_ID,edw_prd
EM_AMS_DISCOUNT_TYPE,EM_AMS_DISCOUNT_TYPE_ID,edw_prd
EM_AMS_OFFER_COUNTRY,EM_OFFER_ID|COUNTRY_CD,edw_prd
EM_AMS_OFFER_LABEL,EM_OFFER_ID,edw_prd
EM_AMS_OFFER_LIMIT_TYPE,EM_AMS_OFFER_LIMIT_TYPE_ID,edw_prd
EM_AMS_OFFER_SKU,EM_OFFER_ID|EM_AMS_SKU_GROUP_TYPE_ID|PRODUCT_ID,edw_prd
EM_AMS_OFFER_TIERED_PRICE,EM_TIER_ID,edw_prd
EM_AMS_SKU_GROUP_TYPE,EM_AMS_SKU_GROUP_TYPE_ID,edw_prd
EM_AMS_TEMPLATE_TYPE,EM_AMS_TEMPLATE_TYPE_ID,edw_prd
EM_DISCLAIMER_TYPE,DISCLAIMER_TYPE_ID,edw_prd
EM_DISCOUNT_TYPE,EM_DISCOUNT_TYPE_ID,edw_prd
EM_DISP_LOC,EM_DISP_LOC_ID,edw_prd
EM_DISP_LOC_PRE,EM_DISP_LOC_ID,edw_prd
EM_EPC_BOGO_PRE,EM_OFFER_ID,edw_prd
EM_EPC_BOUNCEBACK_PRE,EM_OFFER_ID,edw_prd
EM_EPC_BT_AND_GT_PRE,EM_OFFER_ID,edw_prd
EM_EPC_DISCLAIMER_TYPES_PRE,DISCLAIMER_TYPE_ID,edw_prd
EM_EPC_DISCOUNT_TYPES_PRE,EM_AMS_DISCOUNT_TYPE_ID,edw_prd
EM_EPC_LIMIT_TYPES_PRE,EM_AMS_LIMIT_TYPE_ID,edw_prd
EM_EPC_OFFER_COUNTRIES_PRE,EM_OFFER_ID|COUNTRY_CD,edw_prd
EM_EPC_OFFER_SKU_PRE,EM_OFFER_ID|EM_AMS_SKU_GROUP_TYPE_ID|SKU_NBR,edw_prd
EM_EPC_OFFERS_PRE,EM_OFFER_ID,edw_prd
EM_EPC_SKU_GROUP_TYPES_PRE,EM_AMS_SKU_GROUP_TYPE_ID,edw_prd
EM_EPC_SPEND_AND_SAVE_PRE,EM_OFFER_ID,edw_prd
EM_EPC_TEMPLATE_TYPES_PRE,EM_AMS_TEMPLATE_TYPE_ID,edw_prd
EM_EPC_TIERED_PRICING_PRE,EM_OFFER_ID,edw_prd
EM_EPC_TIERED_PRICING_TIERS_PRE,EM_TIER_ID,edw_prd
EM_EVENT,EM_EVENT_ID,edw_prd
EM_EVENT_ALLOC,EM_EVENT_ID|PRODUCT_ID|LOCATION_ID|EM_ALLOCATION_ID,edw_prd
EM_EVENT_ALLOC_PRE,EM_ALLOCATION_ID,edw_prd
EM_EVENT_PRE,EM_EVENT_ID,edw_prd
EM_EVENT_SKU,EM_EVENT_ID|PRODUCT_ID|COUNTRY_CD,edw_prd
EM_EVENT_SKU_ADV,EM_EVENT_SKU_ADV_ID,edw_prd
EM_EVENT_SKU_ADV_PRE,EM_EVENT_SKU_ADV_ID,edw_prd
EM_EVENT_SKU_CMNT,EM_COMMENT_ID,edw_prd
EM_EVENT_SKU_CMNT_PRE,EM_COMMENT_ID,edw_prd
EM_EVENT_SKU_CONCAT_CMNT,EM_EVENT_ID|PRODUCT_ID,edw_prd
EM_EVENT_SKU_CONCAT_CMNT_PRE,EM_ARTICLE_ID,edw_prd
EM_EVENT_SKU_PRE,EM_EVENT_ID|EM_ARTICLE_ID|COUNTRY_CD,edw_prd
EM_EVENT_SKU_RPT,EM_EVENT_ID|PRODUCT_ID|COUNTRY_CD,edw_prd
EM_EVENT_SKU_SHPR,EM_SHIPPER_COMPONENT_ID,edw_prd
EM_EVENT_SKU_SHPR_PRE,EM_SHIPPER_COMPONENT_ID,edw_prd
EM_EVENT_SKU_STORE,EM_EVENT_ID|PRODUCT_ID|LOCATION_ID|EM_ALLOCATION_ID|EM_DISP_LOC_ID,edw_prd
EM_PROMO_TRACKING_PRE,SKU_NBR|COUNTRY_CD|PROMO_START_DT|PROMO_END_DT|PROMO_TRACKING_ID,edw_prd
EM_SKU_DISP_LOC,EM_EVENT_ID|PRODUCT_ID|EM_DISP_LOC_ID|COUNTRY_CD,edw_prd
EM_SKU_DISP_LOC_PRE,EM_ARTICLE_ID|EM_DISP_LOC_ID|COUNTRY_CD,edw_prd
EM_SKU_HIST_PRE,SKU_NBR,edw_prd
EM_SKU_HOLDOUT,EM_EVENT_ID|PRODUCT_ID|LOCATION_ID|USER_KEY,edw_prd
EM_SKU_HOLDOUT_ERROR_PRE,DPR_ALLOCATION_ID,edw_prd
EM_SKU_HOLDOUT_PRE,EM_EVENT_ID|SKU_NBR|STORE_NBR|USER_KEY,edw_prd
EM_SKU_LINK_PERIODS_PRE,PRODUCT_ID|SKU_NBR|LINK_PRODUCT_ID|LINK_SKU_NBR|LOCATION_ID|START_DT,edw_prd
EM_SKU_WEEKLY_PRE,SKU_NBR|LINKED_TOP_SKU_NBR|STORE_NBR|WEEK_DT,edw_prd
EM_STATUS_CODE,EM_STATUS_CODE_ID,edw_prd
EM_STATUS_CODE_PRE,EM_STATUS_CODE_ID,edw_prd
EM_STORE,LOCATION_ID,edw_prd
EM_STORE_DISP_LOC,EM_STORE_TO_EM_DISP_LOC_ID,edw_prd
EM_STORE_DISP_LOC_PRE,EM_STORE_TO_EM_DISP_LOC_ID,edw_prd
EM_STORE_PRE,EM_STORE_ID,edw_prd
EM_VENDOR_FUNDING,EM_EVENT_ID|PRODUCT_ID|COUNTRY_CD,edw_prd
EM_VENDOR_FUNDING_PRE,EM_EVENT_ID|EM_ARTICLE_ID|COUNTRY_CD,edw_prd
EMPL_36HR_FLAG,WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
EMPL_36HR_FLAG_PSOFT,WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
EMPL_ACCOMPLISHMENT,EMPLOYEE_ID|PS_ACCOMP_TYPE_CD|EMPL_ACCOMP_SEQ_NBR,edw_prd
EMPL_ACTION_HIST,EMPLOYEE_ID|EMPL_ACTION_EFF_DT|EMPL_ACTION_SEQNO,edw_prd
EMPL_ACTION_HIST_PSOFT,EMPLOYEE_ID|EMPL_ACTION_EFF_DT|EMPL_ACTION_SEQNO,edw_prd
EMPL_CATEGORY,EMPL_CATEGORY_CD,edw_prd
EMPL_DATE_HIST,EMPLOYEE_ID|EMPL_DATE_EFF_DT|PS_DATE_TYPE_CD,edw_prd
EMPL_DATE_HIST_PRE,EMPLOYEE_ID|EMPL_DATE_EFF_DT|PS_DATE_TYPE_CD,edw_prd
EMPL_DEPT_HIST,EMPLOYEE_ID|EMPL_DEPT_EFF_DT,edw_prd
EMPL_DEPT_HIST_PSOFT,EMPLOYEE_ID|EMPL_DEPT_EFF_DT,edw_prd
EMPL_EARNINGS_WK,WEEK_DT|EMPLOYEE_ID|WORK_COST_CENTER_CD|EARN_ID,edw_prd
EMPL_EDUCATION,EMPLOYEE_ID|PS_EDU_TYPE_CD|PS_EDU_FIELD_CD|PS_EDU_DEGREE_LVL|EMPL_EDU_SEQ_NBR,edw_prd
EMPL_EMPL_LOC_WK,WEEK_DT|LOCATION_ID|EMPLOYEE_ID|EARN_ID|STORE_DEPT_NBR,edw_prd
EMPL_EMPL_LOC_WK_PRE,WEEK_DT|LOCATION_ID|EMPLOYEE_ID|EARN_ID|STORE_DEPT_NBR,edw_prd
EMPL_EMPL_LOC_WK_PSOFT,WEEK_DT|LOCATION_ID|EMPLOYEE_ID|EARN_ID|STORE_DEPT_NBR,edw_prd
EMPL_ETIME_PROF,EMPLOYEE_ID,edw_prd
EMPL_FULLPT_HIST,EMPLOYEE_ID|EMPL_FULLPT_EFF_DT,edw_prd
EMPL_FULLPT_HIST_PSOFT,EMPLOYEE_ID|EMPL_FULLPT_EFF_DT,edw_prd
EMPL_JOB_HIST,EMPLOYEE_ID|EMPL_JOB_EFF_DT,edw_prd
EMPL_JOB_HIST_PSOFT,EMPLOYEE_ID|EMPL_JOB_EFF_DT,edw_prd
EMPL_LABOR_WK,WEEK_DT|LOCATION_ID|STORE_DEPT_NBR|EARN_ID|JOB_CODE|FULLPT_FLAG,edw_prd
EMPL_LABOR_WK_PSOFT,WEEK_DT|LOCATION_ID|STORE_DEPT_NBR|EARN_ID|JOB_CODE|FULLPT_FLAG,edw_prd
EMPL_LOC_CNT_WK,WEEK_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
